,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
595,[일본반응] 정은경 본부장이 청장으로 승격하자마자 한국에 경사가 나는 상황!,2xOQ_GFUhyg,88-149한국생활,UChuY862VTQjxU2UbCEHznaQ,"정은경 본부장이 청장으로 승격하자마자 한국에 경사가 나는 상황! 해외반응,페페티비,중국반응,반응,시사,경제,중국,뉴스,일본반응,외국인반응,외신반응,해외,해외 ...",2020-09-17T10:13:40Z,17,0,0,0,0
596,미방분! 💙문 대통령과 눈마주친 BTS 반응💜 리허설 중인 BTS! 문재인 대통령 연설까지 담은 제1회 청년의 날 기념식 문워크 버전 + 뒷 이야기는 본문 텍스트로 확인!,5gM_wFCB7gI,KTV국민방송,UCIMOytYIzaUpoAM2bpT4JZQ,"제1회 청년의 날 기념식이 문재인 대통령 내외가 참석한 가운데 9월 19일 토요일 청와대 녹지원에서 열렸습니다 기념식은 오프닝 공연, 유공자 포상, 청년연설 2039 ...",2020-09-19T10:13:20Z,492610,39469,1643,0,3096
597,"잘생긴 한국남자 연예인을 본 이탈리아 여자 반응,나이 맞추기 | 소피랑",wcvwnDrum3E,소피랑 sophierang,UCSl6HvVmmHZgCm23kOjo1Gg,한국남자연예인 #나이맞추기 #외국인반응 과연 (이탈리아+독일) 유럽여자인 저에게 잘생긴 한국 남자는 어떤지 한번 알아보도록 하겠습니다.,2020-09-21T21:18:05Z,1150,20,2,0,11
598,[일본반응] 한국돈 갈취하려다 강경화 장관의 폭탄발표에 벌어지는 상황!,qmOSKMAkbYk,88-149한국생활,UChuY862VTQjxU2UbCEHznaQ,"한국돈 갈취하려다 강경화 장관의 폭탄발표에 벌어지는 상황! 해외반응,페페티비,중국반응,반응,시사,경제,중국,뉴스,일본반응,외국인반응,외신반응,해외,해외상황, ...",2020-09-18T09:04:21Z,45,0,0,0,0
599,[일본반응] 일본이 &#39;전세계가 한국을 떠나고 있다&#39; 헛소리를 내자마자 해외여론에게 때렸다...1위 노예국가는 일본이다! 정신차려라 #일본반응#한국#한국반응#해외반응,EiEvx2Kr4nA,뉴스탓,UCq2LrVSAavXDBl7dNvdkwlA,[일본반응] 일본이 '전세계가 한국을 떠나고 있다' 헛소리를 내자마자 해외여론에게 때렸다...1위 노예국가는 일본이다! 정신차려라 #일본반응#한국#한국반응#해외 ...,2020-09-22T11:07:58Z,163,2,2,0,0
600,한국의 창의적인 욕을 들은 외국인의 반응!,ZD9-7ZNBJ7o,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,한국의 독창적이고 창의적인 욕에 대해서 이야기해봤는데요! 중국에서 한국의 욕을 사용하는 것은 정말 충격이네요 ㄷㄷ...! 여러분 욕 대신 여러분이 쓰는 이쁜 말을 ...,2020-09-23T10:00:06Z,88354,1773,41,0,248
601,“너무 의외다” 넷플릭스 한국영화세계1위라고? 해외반응,jEToDLWDRtM,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,구독을 누르면 더 많은 영상을 볼 수 있어요--------https://bit.ly/2B0Cj3x “너무 의외다” 넷플릭스 한국영화세계1위라고? 해외반응 #유아인 #박신혜 #살아있다.,2020-09-24T05:30:01Z,6605,78,3,0,19
602,"한국 영화 &#39;베테랑&#39; 리메이크 한 중국 영화 화제, 중국인들의 반응",KKFxLLQyF80,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,구독을 누르면 더 많은 영상을 볼 수 있어요--------https://bit.ly/2B0Cj3x #베테랑 #영화 #중국 #중국반응.,2020-09-28T05:00:04Z,19143,277,37,0,34
603,한국의 근손실 시리즈를 본 미국 헬창의 반응?,cYKgE0qB_zA,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,근손실 #헬창 #헬스 오늘은 안덕순씨와 한국의 유명한 근손실 시리즈를 봤습니다 여러분들 어떠셨나요? 영상에서 만나보시죠! ♥ BODA 영상이 재밌으셨다면 좋아요 ...,2020-09-24T08:03:06Z,654235,6421,109,0,906
604,WSJ &quot;한국이 코로나 대응 &#39;암호&#39; 풀었다&quot;…집중조명 / JTBC 뉴스룸,EftWhZ559I0,JTBC News,UCsU-I-vHLiaMfV_ceaYz5rQ,"미국 월스트리트저널이 ""한국이 코로나 대응의 암호를 풀었다""며 방역 비결을 집중 조명했습니다. 세계보건기구도 ""한국처럼 이 바이러스와 함께 살아가고 억제하는 ...",2020-09-26T11:21:24Z,829078,7762,453,0,2551
605,한국 여성 납치해 7시간 인질극 벌인 중국인과 한국 반응,4l8IslS0D3Q,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,한국여자 #중국인 #네티즌반응 구독을 누르면 더 많은 영상을 볼 수 있어요--------https://bit.ly/2B0Cj3x.,2020-09-26T07:00:00Z,12609,324,29,0,34
606,"한국 넷플릭스 영화,드라마에 난리난 유럽 스페인 미녀 반응은?",e7w7_1ja23Q,CLAB,UC9nLq3rvvi_6J3teWiGCDlA,안녕하세요! 오늘은 유럽에서 온 알레나씨에게 넷플릭스에 나오는 한국 드라마의 인기에 대해서 들어보는 시간을 가졌는데요. 유럽에서 인기가 너무나도 많은 한국 ...,2020-09-25T09:05:22Z,20260,966,19,0,29
607,"한국에만 나온 한정판, 카시나 덩크 외국인 반응 보기",39YIrJHQTIU,와디의 신발장,UCOHYlves6oxhyIQBRIIpPTQ,안녕하세요! 와디입니다!! 자랑스러운 카시나 덩크가 발매되었죠 수량이 많았다고는 하지만 워낙에 인기가 많아 많은 분들이 탈락의 아픔을 맛보았어요 ㅠㅠ 전 미국 ...,2020-09-26T07:16:26Z,28853,764,9,0,129
608,한국의 엉뚱한 러시아어를 본 불곰누나들의 반응,SU9u0BchrJ4,딩글 Dinggle,UCDih-87kuRMA8uFcrx10Wlw,"러시아어 #러시아 #장도연 안녕하세요 여러분~! CLAB 걸즈입니다 오늘의 컨텐츠는 러시아에서 한국에 오신 피치, 발렌티나씨와 함께 했는데요 한국에서 짤과 영상 ...",2020-09-26T03:00:03Z,39142,1188,13,0,116
609,한국에서만 즐길 수 있는 &#39;요구르트&#39; 서비스♡ l #어서와한국은처음이지 l EP.158,bGsT8Wkx0Mk,ALL THE K-JAM 올더케이잼,UC-VbFgagk6GJGDJgRQIMpZw,5분이면 된다고?!” 북유럽 디자이너 알랜&밀라를 충격에 빠트린 한국의 안경 제작 속도 ▷ 이 시그널은 Hoxy? 디자인 회사 공동 창업자 알랜과 밀라 사이에서 포착된 ...,2020-09-24T13:03:10Z,69412,477,20,0,14
610,인생 첫 한국 음식먹고 이민 결정한 영국 대학생들?!? (요리 10개 클리어 실화?!),KL_rXhz08H4,영국남자 Korean Englishman,UCg-p3lQIqmhh7gHpyaOmOiQ,최근에 저희가 한국 음식을 한 번도 안 먹어본 영국 학생들에게 한국 치킨을 소개해줬는데요. 특히 한 커플이 치킨을 맛 보고 인생의 전환점이라고 할 정도로 감탄을 ...,2020-09-24T12:24:20Z,5597499,118201,2478,0,8338
611,대만반응│한국을 분석하며 애타는 대만 ep.2│한국은 지금 심각한 경제 위기│역시 한국 걱정해주는건 대만밖에 없네 ㅋㅋ│중국어로[路],09Litp9fXEQ,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,대만은 정말 우리나라를 사랑하나 봅니다 우리나라를 많이 걱정해주네요~ 뭐 한국과 비교해 자국을 상황을 아쉬워하기도 합니다 우리 좋아하나 봐요~ 우린 뭐.,2020-09-23T09:00:00Z,648844,8808,401,0,1621
612,빨라도 너무 빠른 안경 만드는 시간☆_☆(대박적) l #어서와리플레이 l #어서와한국은처음이지 l EP.158,qAMUPMmworE,ALL THE K-JAM 올더케이잼,UC-VbFgagk6GJGDJgRQIMpZw,15분만에.. 안경이 나온다고요 ?? 사장님의 말에 믿지 못하는 알렌과 밀라! 직접 타이머로 확인해보는데..! #어서와한국은처음이지 #알렌 #밀라 #안경 #한국살이 ...,2020-09-24T13:05:42Z,848336,4222,106,0,531
613,한국에서 온 엄청난 선물을 받은 영국 가족의 반응,0nw7OJ-VkSs,어썸 코리아 Awesome KOREA,UC9HNi_aAXBgpI2zhibOAfAA,폴카버씨가 부모님에게 보낸 선물! 한국에서 온 선물을 받은 영국 부모님의 반응은 어땠을까요? ♥영상이 재미있으셨다면 구독 좋아요 누르는 센스! ♥출연자분들이 ...,2020-09-26T05:00:01Z,487979,16724,104,0,297
614,한국 과일을 처음 먹어본 외국인들의 반응,r-V8usVBfw4,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,오늘은 콜롬비아에서 오신 라우라님과 카자흐스탄에서 오신 아셈굴님이 함께 했습니다! 두 분이 외국과는 확연히 다른 한국의 과일을 처음 먹어보고 깜짝 놀랐다고 ...,2020-09-29T09:00:24Z,12985,489,9,0,38
615,[해외반응] 한국 학교의 균형 잡히고 맛있는 급식,Pxwaaam8zJU,해외네티즌반응,UCWChazNpbbTMk1jCaRSwrvw,http://www.gasengi.com (가생이닷컴 공식 제휴 채널) ☆ 한국의 학교 급식은 해외 커뮤나티 사이트에 단골로 올라오는 소재중 하나입니다. 한국 학교에서 일하는 ...,2020-09-29T08:11:20Z,59987,1486,25,0,99
616,[단독해외반응] 외국인이 올린 한국 밤 영상에 &quot;말도 안 되는 행동이다&quot;라며 충격먹은 해외 네티즌,7mrfd0ELHKY,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외신반응#네티즌반응.,2020-09-24T09:30:00Z,406706,8509,285,0,215
617,&quot;한국인들은 먹는걸로 절대 못이겨!&quot; 외국인이 한국에서 다이어트를 포기한 이유 [해외반응],zsZyIdU7wGI,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 한국을 방문하는 많은 외국인들이 하나같이 입을 모아 공통적으로 이야기하는 것이 있습니다. 바로 “한국인들은 밥을 많이 먹는다” ...,2020-09-29T10:17:23Z,901378,12990,274,0,2066
618,[중국반응] 중국인이 가장 높은 평점을 준 한국드라마 Top10..(인기가 아닌 작품성 기준으로 평가),AgW6t-2BAxI,차이나는스토리,UCkYO36GJQKDOdukunIUVkwg,"한한령으로 중국동영상플랫폼에서는 한국의 최신 , 인기 프로그램들을 찾아보기 어렵지만.. 비공식적인 다양한 채널로 한국드라마를 즐기는 중국인들... 중국 온라인 ...",2020-09-26T11:40:05Z,16902,206,12,0,24
619,[일본반응] 만약 한국과 전쟁하게 될경우 절대로 한국 못이긴다는 일본반응 &quot;아무리 봐도 일본이 이길수 있는 길이 보이질 않는다&quot;,2c6T30VIeWI,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,,2020-09-23T10:03:54Z,55650,1738,40,0,405
620,아일랜드 남자 셋이서 한강공원 즐기는 방법.mp4 l #어서와ZIP l #어서와한국은처음이지 l EP.111,b6JjSiR6un8,ALL THE K-JAM 올더케이잼,UC-VbFgagk6GJGDJgRQIMpZw,"신나는 마음에 휘파람이 절로 나는 아일랜드 친구들 ♪(^∇^*) 얕은 물길에 퐁당퐁당 발도 담궈 보고, 영화 괴물에 나왔던 괴물이랑 인증샷도 찍고! 한강 경치와 ...",2020-09-27T05:00:04Z,96786,889,21,0,42
621,"이탈리아에서 한국의 기술력이 절실하다는 반응을 보이는 이유, &quot;한국이면 금방 끝낼일을...&quot;",D-fqaTBkC10,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,레밀리 멤버쉽 가입하기 :-) https://www.youtube.com/channel/UC0MhsY1Nc467re-66o6xwRg/join 레만 채널 구독하기 :-) https://url.kr/xsVqO6 Instagram ...,2020-09-23T08:58:40Z,13059,562,6,0,61
622,중국반응│한국 달래기에 애쓰는 중국 언론│손발 오그라들게 한국을 칭찬하는 중국│중국어로[路],9EgfOeE9UnA,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,정말 한국과 잘 지내고 싶어서 이러는 걸까요? 민망할 정도로 한국을 칭찬하고 있습니다 이게 진심인지 전략인지는 모르겠지만 진심이라면 중국은 한국에게 믿음을 ...,2020-09-28T10:00:04Z,278106,7188,171,0,1482
623,[미국반응] 미국은 한국에 &quot;미스터 션샤인&quot;인가? K역사드라마를 본 미국반응! [PART1],q1lET-En-kQ,정치클라쓰TV,UCdzsoRaD0JzASmWaEYEZX1Q,"미국은 한국에 ""미스터 션샤인""인가? K역사드라마를 본 미국반응! [PART1] https://youtu.be/zfqpR-AN1zo 클릭하면 [PART2]편입니다!^^ #한류 #K드라마 #해외반응.",2020-09-25T01:40:32Z,16179,297,50,0,98
624,[해외반응] 해외네티즌들 한국은 총이 아니라 드라마와 음악으로 세계 통일을 이룩할거라고 인정! 미국이 발표한 한국영상에 전세계 눈물바다 &quot;한국 없으면 안돼&quot;#한국반응#해외반응,qQdQFsj6AN8,뉴스탓,UCq2LrVSAavXDBl7dNvdkwlA,"[해외반응] 해외네티즌들 한국은 총이 아니라 드라마와 음악으로 세계 통일을 이룩할거라고 인정! 미국이 발표한 한국영상에 전세계 눈물바다 ""한국 없으면 안돼""# ...",2020-09-24T09:56:42Z,6554,40,16,0,3
625,[일본반응] 미국에서 일본을 제치고 한국의 이것이 1위하자 발작하는 일본  &quot; 외국인들은 한국꺼 박스채로 사더라 일본은 완전히 한국에 졌어 &quot;,M31iCP-JiqE,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,최근 미국에서 한국의 신라면이 폭발적인 인기를 얻고있다고 합니다 중국사태로 인해 집에서 머무는 시간이 늘어나면서 미국내에서 한국의 신라면이 폭발적인 매출 ...,2020-09-24T10:19:32Z,77362,2235,48,0,237
626,[해외반응] 일본 살던 미국인이 한국으로 이민 온 6가지 이유!,CUHRhLRbJ_g,정보왕TV,UC12xUBwbC0oY4M_s72D9USw,Gina Bear 유튜브: https://youtu.be/p9h7LnJXyjU ▷구독하기: http://bitly.kr/r4wRx1uI 전 세계 해외반응이 궁금할 땐 역시~ 정보왕티비! 구독/좋아요/알람설정은 영상 ...,2020-09-25T09:00:02Z,452367,11552,356,0,370
627,(일본 반응) 한국의 최첨단 가전제품 반면 일본제는 쓰레기 ! LG의 통쾌한 대반전 역습 ! 세계 해외수출 네티즌반응,3667j9_kV8M,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,해외반응#외국인반응#네티즌반응#일본반응#한국 한국의 국산 브랜드 LG전자의 백색가전이 전 세계 가전제품 시장을 정복하고있습니다. 일본 제품과의 영업이익율 ...,2020-09-24T00:02:09Z,16569,604,11,0,44
628,[해외반응] WSJ이 한국의 K방역을 대서특필하며 극찬하자 미국 네티즌들이 보인반응 &quot; 한국은 다른 어떤나라와도 비교할수없는 국가 &quot;,omwiT5-CKxM,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,미국의 유력 일간지인 월스트리트저널이 (WSJ) 지난 25일 한국의 이번 방역대책을 집중 조명하며 한국은 다른 어떤 나라와도 비교할 수 없는 검사기술을 갖고있다고 ...,2020-09-27T10:00:23Z,9481,419,32,0,86
629,"[미국+일본반응]방탄소년단(BTS), 미국 안방까지 전달한 한국의 미, 경복궁에서 한복입고 역대급 IDOL 무대! &quot;그냥 봐. 이게 그들이 전세계 1위 그룹인 이유야&quot;",wEx5wWLb0C4,염탐꾼,UCNsf6ZhF7SE40mumCawVwWQ,정말 대단했죠? 이번 무대는 특정 멤버 언급이 많더라구요. ※영상이 유익하셨다면 구독과 좋아요 그리고 알림 설정까지 해주세요. -Clova Dubbing으로 제작된 AI ...,2020-09-29T21:11:05Z,204280,4204,59,0,144
630,"중국 축구, 한국 최강희 감독에게 빠지다! 감동먹은 중국 반응",-4O_h3fCHE0,핫뉴스,UCWOJBPAhe2W0BqL2NO2EGnQ,중국 상하이선화팀의 최강희 감독이 중국을 사로잡다 #중국축구#최강희#중국반응.,2020-09-25T12:39:32Z,272874,1815,56,0,143
631,해외반응 일본네티즌반응 한국의 KFX 전투기 극초음속 미사일 무기개발 선진국 한국군! 일본은 깜짝놀란 이유 !,AVNRzkJPN2s,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,해외반응 #외국인반응 #네티즌반응 세계가 주목하는 한국의 KFX 스텔스 전투기 요격 미사일 레이저 이것을 믿을수없다는 스가의 일본 네티즌 옛날에는 상상치도 ...,2020-09-26T11:02:05Z,16211,524,16,0,35
632,[일본반응] 세계 최강 한국의 현무4 미사일은 일본 열도를 초토화 ! 오직 한국만이 가능한 이유 한국군 대마도 전략거점 해외반응 K2 K9 KFX,uGdYdgK3cX8,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,일본반응#한국#네티즌반응#해외반응#대한민국 만약 한국과 일본이 군사력으로 전쟁한다면?초강대국 한국 vs 일본 한일전 현무 미사일을 대량 보유한 한국군이 ...,2020-09-23T11:03:58Z,55428,1311,41,0,100
633,(해외반응)세계인들이 본 한국 특수부대 실력 /많은 해외국가들의 인정/해외네티즌반응,Gq5T8RLrsmM,"사건왕-[해외반응, 외신뉴스]",UCAlph4Sj99Zp3WknwvjKckw,안녕하세요 시청자 그리고 구독자님들 사사건건파해치는 사건왕입니다. 바쁜시간에 영상시청해주셔서 정말 감사드립니다. 기회가 된다면 다음에 또 뵙고싶네요.,2020-09-23T09:31:51Z,3314,0,0,0,2
634,한국의 스텔스 구축함 KDDX 일본반응 비밀무기 첨단 기술력 개발 레이더 강대국 군사력 해외 네티즌 반응,Fop-IupqGsM,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"세계 최강 KDDX 스텔스 구축함 사업은 한국 해군의 기동전단을 위해 2019년부터 2026년까지 6척의 이지스함 (KDX-IIA)과 KFX 현무 미사일, 외신 KDDX 6척의 ...",2020-09-25T10:14:16Z,7708,292,12,0,16
635,"[해외반응]이게 된다고? 한국 치안, 양심 경험해본 외국인 반응 레전드(feat. 노트북 실험 at 한국카페)",U4c5uAQLjR8,월드리액션TV [해외반응],UCWbs-fmO7DSBIhuf-sO3jjQ,[월드리액션TV]   이게 된다고? 한국 치안 겪어본 외국인 반응 레전드 (feat. 노트북 실험 at 한국카페) 더 많은 영상을 보시려면 구독과 좋아요 꼬옥 눌러주세요! 여러분 ...,2020-09-23T04:50:07Z,6706,0,0,0,1
636,한국 치킨 처음 먹어본 영국 친구의 반응은..? // Korean Fried Chicken Reaction,2nzvZ9gv8Hc,Hong Pop,UCIH2ZvLDq6Q_8YZyaLIs3MQ,올해 4월 이후로 실내에 들어가서 뭐 먹지를 못했는데 이 날 처음으로 안에 들어가서 치킨을 먹었더랍니다. 안에서 먹어서였을까.. 평소보다 더 맛있더군요. 양념반 ...,2020-09-23T10:07:49Z,1308,28,2,0,4
637,(일본 반응) 한국의 K-2 전차 흑표와 비교하면 10식 전차는 쓰레기로 드러나 발칵뒤집힌 상황! 해외 네티즌반응,YjfS7gtiK30,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국의 세계 최강 전차 K2 흑표! 중국 일본 전차와 비교했을때 확실히 해외 기갑 전력 3~4위를 다투고 있는 한국의 첨단 it 기술 적용한 탱크 ! 진정한 군사력 초강대국 ...,2020-09-28T11:08:19Z,91465,1616,52,0,82
638,"[해외반응] 전세계 미국, 일본, 유럽들보다 한국 자동차를 완전히 압도했다고 인정! 해외네티즌 경악 &quot;한국 차은 대세다! 일본커녕 미국도 졌어&quot; #일본반응#해외반응",gf_UNwv9-nM,뉴스탓,UCq2LrVSAavXDBl7dNvdkwlA,"[해외반응] 전세계 미국, 일본, 유럽들보다 한국 자동차를 완전히 압도했다고 인정! 해외네티즌 경악 ""한국 차은 대세다! 일본커녕 미국도 졌어"" #일본반응#해외반응 ...",2020-09-23T04:45:05Z,428,5,1,0,0
639,"[일본반응]日 매체, 한국드라마와 K-POP에 이어 그 둘의 융합형인 드라마 OST도 인기 &quot;한국드라마 OST는 꽝이 없지&quot;",EAc5D3QQuoo,염탐꾼,UCNsf6ZhF7SE40mumCawVwWQ,"2곡밖에 못해서 죄송합니다~ ※영상이 유익하셨다면 구독과 좋아요, 그리고 알림 설정까지 해주세요! -Clova Dubbing으로 제작된 AI 보이스입니다.",2020-09-23T09:15:09Z,76867,1279,33,0,100
640,쿠바 지폐를 본 사람들 반응“한국 물건이 왜 여기있어?”/한국이 쿠바에 설치한 컨테이너“최소 수십만에게 빛을 줬다”,qTWyzT4Xqko,why?와이튜브,UCLDTnLB3i7rUXBcxGrcKAZA,쿠바에 지폐를 본 사람들 반응 “한국 물건이 왜 여기있어?” 한국이 쿠바에 설치한 컨테이너 “최소 수십만에게 빛을 줬다” #해외반응#해외반응#한국해외반응#해외 ...,2020-09-24T11:05:32Z,497426,12487,293,0,466
641,|중국반응| &quot;만두 원조는 우리 중국인데 수출은 한국이?...&quot; 비비고 만두 해외 수출 5천억 돌파! 전 세계를 휩쓸고 있는 한국 냉동만두!,R2aUWhqpcws,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,"지난 9월 14일, 중국의 한 온라인 채널에 우리나라 냉동만두 브랜드인 '비비고'의 성과에 대해 다룬 글이 하나 올라왔습니다. 작년 한 해 비비고는 전 세계 시장에서 ...",2020-09-28T01:01:03Z,67085,2026,29,0,446
642,"&quot;예측할 수가 없는 투수예요&quot; 류현진, 주요장면 현지반응",ClvEZt5bifg,MBC Sports+,UCMkrtzkegsLZJ1s6H7S0eKw,류현진 #토론토 #현지반응 ▷엠스플뉴스 APP 다운 안드로이드 : https://goo.gl/Rj73Ac ios : https://goo.gl/YwpqK2 ▷광고문의 : mbcsportsplusnews@mbcplus.com ...,2020-09-25T09:49:23Z,1609245,8305,605,0,545
643,[일본반응] 그렇게 한국 무시하더니 이제와서 일제는 쓰레기라며 한국찾는 일본 &quot; 결국 일본도 한국 불매운동 했지만 완전 실패했네 &quot;,8uGCkQETryw,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,일본의 재팬디스플레이는 최근 2분기 실적발표를 진행했는데 이번 중국 사태로 인해 약 1700억원의 최종적자를 기록했다고 밝혔습니다 문제는 재팬디스플레이의 ...,2020-09-29T09:57:18Z,122010,3468,76,0,199
644,해외반응 일본 네티즌 반응 한국 K9 자주포 엔진 국산화 개발 무기 ! 국방 군사력 K2 흑표 전차 현무 미사일,ciWUzCY63_o,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국#해외반응#외국인반응#네티즌반응#일본반응 한국 육군의 자존심 ! 세계가 주목하는 한국의 K9 자주포 엔진 국산화 최첨단 기술력으로 개발 완료하면 해외 무기 ...,2020-09-27T06:39:15Z,12225,373,11,0,38
645,태국 처갓집을 오랜만에 갔는데 이런 반응이 나올 줄이야😓 | 한국 제품 생맥주 기계를 구입한 폴란드 장인어른,HIsFCNhF-XU,태국파파 Thai PAPA,UCGKfoqwZXixSPjscpJt1jwQ,태국 비자 업무 보러 므엉텅타니를 다녀왔습니다. 장모님 호출로 3개월 만에 찾아간 처갓집에 갔는데 3개월 만에 많이 바뀐 처갓집의 모습을 영상으로 담아 봤습니다.,2020-09-25T05:12:41Z,64825,2545,42,0,108
646,[해외반응]한국학교급식 균형잡혀있어 전세계에서 &quot;급식에 김치가? 우리아이들도 규형잡힌 급식 필요해 네티즌반응,KVut0ctXqjY,"사건왕-[해외반응, 외신뉴스]",UCAlph4Sj99Zp3WknwvjKckw,안녕하세요 시청자 그리고 구독자님들 사사건건파해치는 사건왕입니다. 바쁜시간에 영상시청해주셔서 정말 감사드립니다. 기회가 된다면 다음에 또 뵙고싶네요.,2020-09-26T08:30:35Z,1820,0,0,0,1
647,[일본반응] BTS 방탄소년단 &#39;타이니 데스크 콘서트&#39;에 출연! 한국 댄스 아이돌이 출연해서 깜짝!,CM1wsBBtRCg,쿠키티비,UCbo7bNbgNs9v8Lm4Aox8IUw,BTS 방탄소년단 '타이니 데스크 콘서트'에 출연! 한국 댄스 아이돌이 출연해서 깜짝!,2020-09-23T10:24:02Z,118274,2033,39,0,99
648,일본아내가 한국남편 생일에 몰카! 반응은? [ 한일커플 한일부부 ],CVCJDhK1FCo,Tokyo Couple,UC42bpP43b5FBLKl6z3IAJ1g,미역국을 한번도 먹어보지 못한 일본 아내가 한국남편을 위해 미역국을 만들어 보았습니다 ~ ^^!!ㅋㅋ 과.............연............. ===================== ☆상진 -한국인 ...,2020-09-25T09:01:23Z,14317,895,7,0,67
649,한국으로 유학온 외국인에게 코로나 물어봤을 때 반응,TMCJen3TE3Y,볼수록 공감,UCsF-UNTH7fZ8olw6hKyMvoQ,관련기사: 방학기간 방역 '3행 3금 준수' 당부 http://gonggam.korea.kr/newsView.do?newsId=GAJSlr6o8DGJM000&pageIndex=1 본 영상은 한국콘텐츠진흥원 ...,2020-09-23T07:12:40Z,393,4,0,0,0
650,외국인 100명이 한국치킨을 처음 먹어본 반응은?? (스포일러: JMT),UlTpeWOqwsQ,하이채드 Hi Chad,UCY7grSEoAYdkcVpzc3-zUxw,캠블리 15분 체험하는 법 방법 1) 아래 링크로 가입해 주세요 http://www.cambly.com/invite/chad2020 방법 2) 캠블리 홈페이지 가입 후 프로모션 코드에 'chad2020' ...,2020-10-06T06:02:51Z,708402,25001,149,0,985
651,해외에서도 인기! 한국의 핫도그 화제 + 해외 반응,6Zqc7SQ21yM,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,구독을 누르면 더 많은 영상을 볼 수 있어요--------https://bit.ly/2B0Cj3x * 여러분들의 다양한 제보를 받고 있습니다. 제보 바랍니다. * 제보메일: ...,2020-10-02T05:00:01Z,14439,286,12,0,8
652,한국 &#39;치맥&#39;을 난생 처음 먹어본 이탈리아 쉐프의 반응!!,fPRt2UPaN6g,CLAB,UC9nLq3rvvi_6J3teWiGCDlA,안녕하세요! 오늘은 이탈리아에서 온 쉐프! 프란체스코에게 한국의 치킨과 맥주를 소개해줬습니다!!! 한국의 국민조합 치킨과 맥주를 먹어보고 이탈리아 쉐프는 어떤 ...,2020-10-02T03:30:01Z,29650,594,22,0,29
653,[현지반응] 차붐 넘은 한국선수 빅리그 최다골 손흥민에 쏟아지는 찬사들,p3Bof7JaUE0,박문성 '달수네라이브' dalsulive,UCRDowcnvz5ZVh-3NVAdfiqg,"손흥민의 대기록, 이제 시작이겠죠? #손흥민 #토트넘 #맨유 광고문의 feelstudio2019@naver.com.",2020-10-05T08:24:29Z,232283,4688,128,0,596
654,"한국은 어느새 미국, 일본, 유럽을 뛰어 넘은 첨단 선진국 - 빼박 증거들에 대한 해외네티즌 반응",hfp5f2wzuc4,호기심 KOREA,UCmfJM_VTJ2AECyTwf-vEL8g,"2020년 대한민국은 경제 선진국입니다. 경제학자들은 지난 반세기 세계 경제에서 가장 멋진 성공스토리로 한국을 꼽습니다. 60년대 초, 한국의 1인당 GDP는 ...",2020-10-02T15:00:40Z,199160,3350,163,0,391
655,대만반응│대만 네티즌들의 대만 한국 비교│한국을 따라잡고 싶은 대만│한국의 경제 교육 문화 소질 모든 것이 부러운 대만│중국어로[路],vWPeAwfacs4,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,대만의 젊은이들은 한류를 즐기고 점점 우리나라 한국을 긍정적으로 보는 시각이 많아지는 것 같습니다 대한민국을 경쟁상대로 보는 한편 부러워하고 있는게 느껴지 ...,2020-10-02T04:00:19Z,701968,10449,419,0,2062
656,백예린 해외반응 영어 댓글 해석  &quot;한국에 갈 이유가 생겼다&quot;  | Tina from Korea,WkOVIDys-ZU,Tina from Korea,UCzxXBQnJy9guqVNM6KXi0Ig,Connect with me Instagram : https://www.instagram.com/fairy_tina_/ Business Inquiries : fairytinabs@gmail.com.,2020-10-06T08:30:02Z,5268,140,1,0,12
