,title,video_id,channel_title,channel_id,description,date
1370,찌질한 한국인이 갑자기 아이돌처럼 꾸미고 케이팝을 췄을 때 외국인들의 반응ㄷㄷ,evJoF1he8WA,니후Nihoo,UCRkBBXlng9x1PBS4bZs9oZg,(대반전주의) 한국인이 찌질이 변장을 하고 랜덤 채팅을 하다가 아이돌처럼 꾸미고 K-POP을 췄을때 외국인들의 반응은!?? ㅎㄷㄷ ▷ TikTok ID : nihoo_officail ...,2021-01-18T08:00:15Z
1371,빈센조도 마신다. 외국인 맥심믹스커피 리액션 Korean instant Coffee vs Leesin Barista,i7PXG0A7ReU,CAFEGUARD카페가드 - 프롤라,UCY8v59EXb6ZDyu2nvVXdemg,한국은 믹스커피 문화가 일상인데요! 이탈리안인 파우스토는 어떻게 생각할까요? 정말 궁금해서! 블라인드 맛보기를 통해 이탈리안 바리스타의 리액션을 담아 ...,2021-01-14T07:04:30Z
1372,BTS 첫 미국 데뷔 무대! DNA 라이브 해외반응 리액션 모음집 l 완전 역대급 리액션! l 한글자막,COsR2FnShDg,고춧가루TV,UCldNyu2YwmzmyhWL1jTaeSg,오늘은 BTS가 처음으로 미국으로 데뷔했던 무대의 리액션을 준비했습니다! 정말 이때 많은 팬들을 놀라게 한 기억이 있는데요 (BTS 방탄소년단 DNA 한글자막 해외 ...,2021-01-16T09:47:35Z
1373,"KPOP 모르는 이발손님에게 [블랙핑크] 강제로 보여주기 + 여사친 블링크 만들기 작전 [해외반응]  kill this love, 뚜두뚜두, 휘파람 [한글자막]",yOqJmZoIozg,이슈특급,UC_ea9wN37w0NNd-mXXQHzqw,팬에게 이끌려 블랙핑크를 처음 본 충격의 순간! 해외 리액션을 모아봤습니다. 블랙핑크 BlackPink 해외반응 리액션 한글자막 번역 kill this love Icecream 뚜두뚜두 ...,2021-01-16T23:24:46Z
1374,즉석 3중주까지 성공해버리는 한국인들의 떼창 실력 | 펜타토닉스 내한 공연,tdX8YPp3fBc,J-Walks,UCV81lJhOC3renvI5OARcJtw,펜타토닉스(Pentatonix) 내한 라이브 콘서트 #떼창 #아카펠라 #펜타토닉스 Pentatonix Live Concert in Korea Photograph by J-Walks ✔️ 더 많은 영상 보기 - 파산 ...,2021-01-16T01:00:06Z
1375,[#윤스테이] WHAT?! 당신이 기생충 그 배우라고요? 최우식의 고백에 놀란 외국인 손님의 현실 반응✨ | #갓구운클립 #Diggle,zxvNMlZtdbI,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"윤스테이 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! :Diggle ☞ http://bit.ly/2Urls34.",2021-01-19T10:00:12Z
1376,외국인이랑 랜덤 채팅을 하던 중에  방탄소년단 춤을 췄더니...외국인 반응ㅎㄷㄷ,xd1V9DWvoC8,니후Nihoo,UCRkBBXlng9x1PBS4bZs9oZg,해외 랜덤 채팅에서 한국인이 외국인이랑 랜덤 채팅을 하다가 방탄소년단 춤을 췄더니...반응 레전드..! ▷ TikTok ID : nihoo_officail ▷ Instagram ...,2021-01-16T07:00:05Z
1377,번데기 처음먹는 미국고딩들 반응 | 한글자막 | Eating Weird Korean Food,-hDvxwZcsYE,Korean Jaeho,UCI8Wy5Pz5qtixKYRmHoXk5Q,인스타그램 @jaeho.ji 스냅챗 @jaehoji 샨-@27.shawn 자이이얼-@zahir_dunn8 캠-@kam_mahoney 담-@d_mahoney88.,2021-01-14T13:35:01Z
1378,【IU Reaction】 李知恩 아이유 - MY MISTER 我的大叔 나의 아저씨 【ENG SUBS】（全新单元：表演REACTION）｜｜3 MUSKETEERS REACTION 三剑客,7GvKPqtFJGg,Three Musketeers Reaction,UCNX9vTz8skPvYyGkyM3ngiw,0:00 Intro 0:16 Skip Intro 03:55 Reaction 08:08 Thoughts of the video BiliBili full reaction without video censorship https://www.bilibili.com/video/BV1Mp4y1x7em ...,2021-01-13T04:00:03Z
1379,[경이로운 소문 해외반응] 미국 고등학교 친구의 리얼 한국드라마 반응,w8oibbuJ-jU,미국 남고딩_욱이 🅥 ,UCYz9oZ8fDu9FFRXVcEaBF5w,"스위트홈 리액션 영상후, 요즘 핫한 경이로운 소문으로 돌아왔습니다. 소리가 너무 큰거같은데.. 다음부터 편집 더 잘하겠습니다 ㅠㅠ (소리 조금만 줄이고 보시면 감사 ...",2021-01-17T00:24:47Z
1380,러시아 미녀 DJ의 한국 도수치료 체험기 (feat. 러시아 겨울바람급 시원함),V-8u-HcBBao,논현정형외과의원-Nonhyeon OS,UCDZgzql5kw4aISIqVgD-K9w,"장난기 가득하고 발랄하며 눈웃음이 귀여운, 러시아에서 온 DJ 피치가   도수치료를 받으러 왔습니다. 먼 이국땅까지 와서 아프면 더 서럽잖아요..? 피치양이 통증 ...",2021-01-19T09:00:24Z
1381,마법을 처음 본 머글들의 반응 | 마술 리액션 | Street Magic Reactions,yRn2NinLiRE,쇼킴매직 Show Kim Magic,UCeSHilNPc6AYwx556asjujQ,오늘도 이게 바로 쇼킴매직! BGM (Unknown Brain - Let You Go) [쇼킴 매직샵] ▷ 스트리밍 유료강좌 https://gumroad.com/showkim [쇼킴매직 문의사항] ▷ 마술 ...,2021-01-15T07:27:11Z
1382,&quot;한국은 이게 실현 가능하다고??&quot; 한국의 무인결제 시스템 사진을 본 외국인들이 충격받은 이유 // &quot;전 세계에서 한국만 가능해!!&quot; [해외반응],IEmfUtBTQ7A,한눈에 세계를,UCcyb7lGFW1o5YrqzVvOSlcQ,구독하기 : https://bit.ly/3aAwGMs 오늘은 한국에서 실현되고 있는 무인결제 시스템을 본 외국인들의 반응 알아보았습니다. #해외반응 #외국인반응 #댓글반응.,2021-01-16T04:00:06Z
1383,[하이라이트] 두유 노 기생충? 알고보면 유명한 우리 우식이♥#윤스테이 | younstay EP.3,D0Y02vehD2A,tvN,UC78PMQprrZTbU0IlMDsYZPw,윤여정 #이서진 #정유미 #박서준 #최우식 사장님 마음 담아 #윤스테이 매주 (금) 밤 9시10분 tvN.,2021-01-16T08:36:59Z
1384,대만방송에서 &quot;한국을 제일 좋아한다&quot;고 말하는 외국인들,VGUMbj-RR5c,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,외국인들은 한국을 정말 좋아할까? 한국에 있는 많은 외국인들은 방송에 출연해서 한국을 좋아한다고 합니다. 하지만 그들은 한국이 좋아서 한국에 와 있기 때문에 ...,2021-01-13T09:00:09Z
1385,손흥민골장면 북런던더비 충격적인 원더골 리액션 해외 현지반응 모음 국뽕 밈 레전드,Yr1RAnHxfL0,한류모든세상이슈 KLINK,UCF_oNJpYUWE0cifPJPKespA,구독은 무료입니다 http://bit.ly/KLINK7 좋아요는 큰 힘이 됩니다 손흥민골장면 북런던더비 충격적인 원더골 리액션 해외 현지반응 모음 국뽕 밈 레전드 #손흥민골 ...,2021-01-14T18:07:54Z
1386,일본 대표 소울 가수 전성기 라이브 잘한다고 난리났던 전설의 무대,43_srMgI84Y,호카손,UCKLc2wLXXGVTvqteio5SDtg,일본 대표 소울 가수 전성기 라이브 잘한다고 난리났던 전설의 무대.,2021-01-15T03:32:35Z
1387,한국의 초고퀄 크리처물 스위트홈을 본 외국인들의 반응?!,ui0cF2U-X0Q,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,넷플릭스 #스위트홈 #SweetHome ※ 본 영상은 넷플릭스로부터 제작비를 지급받고 진행된 영상입니다 ※ 안녕하세요 여러분~! 오늘은 화제의 넷플릭스 오리지널 ...,2021-01-16T10:00:11Z
1388,미친음색을 가진 미녀가 BTS 노래를 부르면 생기는일 엄청난일ㄷㄷ (국뽕이 차오른다ㅋㅋㅋㅋㅋㅋ),Yz33HbHNfNs,JAY G_제이 G,UCuYCrgEjFihlUD_nNTL9YmQ,해외반응 #미녀 #랜덤채팅 #리액션 #국뽕 구독 한번씩만 꼭 해주세욤ㅠㅠ 오늘도 좋은 하루되세요!! instagram: jay_g2e https://www.instagram.com/jay_g2e/ gmail: ...,2021-01-19T14:10:36Z
1389,리액션 reaction 유튜브에서 소향 비난한 모리셋 팬들! 사실 확인! 모리셋과 &#39;Never Enough&#39; 비교! Comparison of So Hyang &amp; Morissette,I102uv7Xj-4,올타구 · 시사 이슈 문화,UCIrTicxp5LiAZ4qz9j6k9QA,소향 #해외반응 #sohyang #반응 #reaction #reacting #Sohyang #Morissette #모리셋 #neverenough #SoHyang #morissetteamon #필리핀 #휘트니휴스턴 ...,2021-01-18T08:55:50Z
1390,한복 입고 베트남 다낭 길을 활보 했더니...대박... 그 반응은?,9Y71hAH-1qU,장미송이JMSL,UCcC9C_4wj0YJWU445msDfHA,베트남다낭#아시아파크 #한복대여사업 장미송이 인스타:https://instagram.com/danang_jmsl?igshid=1wml90pwosbad *문의는 dschain84@naver.com로 메일 ...,2021-01-18T12:11:20Z
1391,미국인 엄마의 한국 산후조리원 생활기 #국제커플 #육아 #산후조리원 #외국인의산후조리원경험,86tc-JiT-lw,[현서네 국제부부] Kelly&Jaemyun,UC1YMzcRqGE2mhQSnjxCvyvQ,미국에서는 조리원이라는게 없다고 하네요. 다른 한국 엄마들과 마찬가지로 저희도 출산 후 조리원에서 지내도록 결정하였습니다. 이번 영상은 초보아빠인 저와 초보 ...,2021-01-17T07:13:59Z
1392,마술몰카*)한강에 나타난 초능력자!?미녀분들 리액션 미쳤ㅋㅋ(ft.날아라손수건vol.2),w2U_cQJyo2s,호구와트 Hoguwarts,UCuLrch6Zk2vClK7EGNRRXtQ,어른들의 마법(?)학교 호구와트! 호구와트 교장 Mr.Jo 호구와트 수석졸업생 한기용 비지니스 문의 hoguwarts2@naver.com 인스타그램 ...,2021-01-14T09:00:33Z
1393,우리나라 상위 0.1% 플란체고수 운동영상 리액션 (부제: 한국 스트릿 워크아웃의 미래),3w-HXI19MHA,새벽반 Yoon daejin,UCok7H_XODFeLxf4ya_ghDTQ,우리나라 상위 0.1% 플란체고수 운동영상 리액션 (부제: 한국 스트릿 워크아웃의 미래) 새벽반 Instagram:@weed_wood_ 박성훈 ...,2021-01-17T10:00:02Z
1394,"손흥민, 토트넘 vs. 아약스 semi final 극장골, 미친 리액션 모음!, SPOTV, Son, Tottenham, reaction,",O1DmE1I06dE,이필승TV,UCl2WXcfrgJ-3I8iV371pfGg,"라커룸 상황까지, 그날의 복받치는 감동을...",2021-01-16T09:35:23Z
1395,"[독한세기들]’독일에 사는 한국인 세 성악가가 들려주는 이야기들’ 서울대,연세대 출신 독일극장 성악가들의 드라마 펜트하우스 리얼반응 리액션",22UYx5nOJoI,H CLASSIC,UCLQgY7pXqk0iHDx3Y26vmRQ,한국에서 음악을 전공하고 독일로 유학을 나와 학업과 극장에서의 일을 병행하고 있는 세 성악가의 리얼한 드라마'펜트하우스' 성악부분 반응 영상 입니다. 테너 이웅 ...,2021-01-17T13:36:48Z
1396,[하이라이트] 유쾌한 &#39;한잘알&#39; 호주&amp;네덜란드 손님의 폭풍 리액션!#윤스테이 | younstay EP.3,rtxMiw6KVc4,tvN,UC78PMQprrZTbU0IlMDsYZPw,윤여정 #이서진 #정유미 #박서준 #최우식 사장님 마음 담아 #윤스테이 매주 (금) 밤 9시10분 tvN.,2021-01-19T05:51:00Z
1397,K-POP 외국인 반응을 믿어선 안되는 이유,q1hL0I3acYg,박존버,UC55oUSKIzgUxsZx3FkttVRA,"KPOP #VPOP #국뽕 안녕하세요 박존버입니다 최근 베트남에선 V-POP에 대해 과대평가 하는 경향이 있는데요, 그에 관한 내용과 동시에 같은 경험을 한 K-POP에 ...",2021-01-14T11:43:20Z
1398,"[2021 KPOP IN PUBLIC] GFRIEND-MAGO | Dance Cover By Dove Crew From Shanghai, China🇨🇳",0mQQ_60-hlI,KPOP IN CHINA,UC37jXk9clOgl3A67ai5rCpQ,"kpopinpublic #mago #dancecover #여자친구 #GFRIEND 2021随唱谁跳上海元旦KPOP随机舞蹈 2021 KPOP RANDOM PLAY DANCE IN SHANGHAI, CHINA.",2021-01-15T14:45:00Z
1399,Ai가수 커버영상을 본 실제 가수들의 반응 | Ah_,FD7bDsYQO08,Ah_,UCdLcDXD6X0m0Kc2P2OtbR3Q,Ai가수의 출현. 실제 가수들은 과연 위협을 느낄까? 실제 가수분들 인스타그램 • 권지호 @wesley__k • 초영 @cahncho • 양선 @ahnyangsun • The Chain G ...,2021-01-19T10:40:46Z
1400,(해외반응)BTS 리액션! 방탄 MAMA 마이크드롭 레전드무대 (입덕주의)! Mic drop KPOP Wanna One Reaction! #역대급 #아미 #워너원,FfLf8pxulZc,한류모든세상이슈 KLINK,UCF_oNJpYUWE0cifPJPKespA,구독은 무료입니다 http://bit.ly/KLINK7 좋아요는 큰 힘이 됩니다 (해외반응)BTS 리액션 방탄 MAMA 마이크드롭 레전드무대 Mic drop KPOP Reaction #인기급상승1 ...,2021-01-15T18:18:19Z
1401,[꾼맨 알렝꼬] 또?! 구독자분이 보내주신 18kg 생필품 언박싱 / 체코 장인 장모님의 반응은 ?! UNBOXING GIFT FROM KOREA / 국제커플 / AMWF,g7X5tpQMPaU,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2021-01-14T10:15:01Z
1402,와우 어둠땅 입성 전 전체 시네마틱 리액션 - 1,PYupvH5VhLE,노른자,UCejlffjANAyxpS075p6PTDg,와우 어둠땅 진입 전 시네마틱 리액션을 찍어봤습니다. 안두인 얼굴 최고된다...,2021-01-16T12:13:32Z
1403,향수병걸린 미국인 아내에게 &#39;깜짝 선물&#39; 줬을때 반응은?! 🎁 | 국제커플 | 🇺🇸🇰🇷,9JUboHkAo1s,레이진 [Raye & Jin],UCSknObj2PGGK6KCkTyc5Kkw,구독! 과 좋아요 버튼은 사랑입니다!!! Please LIKE & SUBSCRIBE! Raye - https://www.instagram.com/raye.yoo/ Jin - https://www.instagram.com/jwyoo13/ #미국 ...,2021-01-17T12:58:27Z
1404,러시아 여자가 한국에서 가장 괴로운 것은? (feat. 갑질 미국놈),1nbasSZUhp0,크리스 이슈 Kris Issue,UCGWhMp-M0m1lCE-tSkEolaw,"대한외국인 에바와 함께한 한국어의 가치를 알아본 시간. 정말 많이 배우고, 재미있게 영상을 만들 수 있었습니다. 에바씨를 더 알고 싶으시죠? 에바 인스타: ...",2021-01-19T08:45:00Z
1405,[해외반응] 한국의 외국인 민박집 윤스테이가 진심 부럽다는 중국,zQYzrllzUs4,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"중국에서 가장 많이 알려진 우리나라 연예계의 인물은 누구일까요? 물론 전지현, 송혜교, 송중기 같은 연예인들도 많이 있지만, 중국내에서 나영석 PD의 인기도 대단 ...",2021-01-17T10:14:34Z
1406,[Eng](심기 불편) 비대면 소개팅 리액션,03o_ptKm6KA,박막례 할머니 Korea Grandma,UCN8CPzwkYiDVLZlgD4JQgJQ,"제가 요즘 피식대학 비대면 소개팅에 빠져서.. 최준, 임플란티드 키드ㅋㅋㅋㅋㅋㅋㅋㅋ 준며들어가는중^^ 그래서 막례쓰에게 보여주었는데요 비대면 욕배틀로 변질 ...",2021-01-15T10:28:43Z
1407,와우 어둠땅 입성 전 전체 시네마틱 리액션 - 2,MzkcRK3sAFM,노른자,UCejlffjANAyxpS075p6PTDg,와우 어둠땅 진입 전 시네마틱을 몰아봤습니다. 사울팽님..잊지 않겠읍니다...,2021-01-16T12:13:35Z
1408,요요미 수다방 - 박진영의 하드대방출 실시간 리액션😘💗,snwV6h2ia_8,요요미 - YOYOMI,UC_UKEsQBkJ9ZOJkKpJs_54g,Melon Music: https://www.melon.com/artist/timeline.htm?artistId=2087365 ...,2021-01-18T13:24:20Z
1409,[SUB] 너무나 안타까운 현지 상황.. 외국인들에게 직접 들어봤습니다 / 별다리 외사친,V4atQxpkM5I,별다리 유니버스,UCIuteB_3eGG7s_WvPYeZcOg,"미국 일일 확진자 20만여 명.. 현지 상황은 어떨까? 코로나19 발병 1년이 지난 지금, 해외에선 상황이 더 심각하다는데.. 3차 봉쇄에 대한 영국의 상황부터 긴급사태를 ...",2021-01-15T08:15:00Z
1410,[커넥트] 심장 스틸러 리액션 영상,3pd1czcLhOg,이수C&E,UCXgC8Ru_s-Anmg9RN-pVQDQ,커넥트 가 제 심장을 도려가버렸습니다..! 공포영화같이 보면 꼭 있는 리액션 유형.zip 여러분의 리액션 유형은?     (댓글 안 남기면 '그것'이 잡으러 간다~?  ) #1월20 ...,2021-01-15T03:00:02Z
1411,지금 미국에서 난리난 영화 미나리 초대박 해외반응 l 현지인들이 깜짝 놀라고 있는 윤여정의 미친 영어 인터뷰 프리토킹 실력,P43CLj344bs,Peachy 피치,UCuQhEfqqWYWXZ3MUG6WsBng,미나리.,2021-01-19T23:30:01Z
1412,대한외국인 #마리아 이대로 미국으로 돌아갈 것인가? 마리아의 미스트롯2 도전기,5cE7LlxvDMA,편애TV,UC-XZTtQy_wPhiGPBUSnCEUQ,"마리아, #미스트롯2, #주현미, #정말몰랐네 안녕하세요. 편애TV입니다. 최근 미스트롯2를 재미있게 시청하고 있는데요. 외국인으로 우리나라 가요인 트로트를 찰 ...",2021-01-18T03:44:31Z
1413,외국인과 한국인 남녀가 &#39;사랑에 빠지는 질문 36가지&#39;를 해본다면? [온도차이],8IXkjTHm240,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,"여러분도 해보세요!! 결과는 댓글로 남겨주기ㅎㅎㅎ http://36questionsinlove.com/ 알림설정, 좋아요, 그리고 구독은 필수!   Don't forget to like, subscribe, hit the ...",2021-01-13T10:00:07Z
1414,&#39;인간의 한계에 도전하는 체조 선수&#39;! 142cm 키에 레벨 자체가 다른 운동능력 &quot;시몬 바일스&quot; 리우 올림픽 경기,8_71fz-b9eE,MBC스포츠탐험대,UCArK9MK34LsQzPJrl5TZmYA,아버지가 누군지도 모르고 엄마는 알코올 중독자였던 '시몬 바일스'의 불우했던 유년기 그리고 운명처럼 만난 체조. 2013년 세계선수권대회 흑인 여성 최초로 개인 ...,2021-01-17T06:00:06Z
1415,한국에서 KTX를 처음 타 본 미국 유명 유튜버가 감동을 받은 이유,nywKU8Bqajc,데자뷰TV,UCN3oDciDmUPMBqOBE_vUHVQ,한국의 KTX는 한국인들뿐만 아니라 이제 외국인들에게도 유명한 고속열차가 되었습니다. 한국의 고속열차 KTX에 대한 해외 반응을 한번 알아봤습니다. 본 음성은 ...,2021-01-26T00:00:30Z
1416,딩고 킬링벌스“호미들”편 리액션! [팬 요청],hsTT8ApsAsU,PIEBOY3.14,UCvUArnnif8UwL_kgqwwuWRg,"17:55 - 최종감상평 딩고 킬링벌스 호미들편 원본 영상 link - https://youtu.be/UiDigz84-2k ""톹오""님 오래 기다리셨죠!? 이런 아름다운 영상을 요청해주셔서 감사 ...",2021-01-21T08:30:04Z
1417,"스위트홈 이시영 몸매 운동 남녀 리얼 리액션 | 파워리프터,보디빌더,트레이너,헬린이",F2bQhMNZ0Xk,핏처TV / FITTURE,UCT_2f_yrfXE_-P0gUXkzhWw,"운동녀 #스위트홈 #이시영 파워리프터,보디빌더,트레이너,헬린이 출신 운동 남녀들이 이시영씨의 스위트홈 운동 영상을 보면서 리액션을 하는 영상입니다.",2021-01-25T09:05:30Z
1418,[따끈따끈한] 소향 휘트니 휴스턴 노래하다 특별 해외반응 모음 한글자막 SOHYANG sings WHITNEY HOUSTON Best Reactions,XxIYTchYg0I,QUEEN SOHYANG,UCyqj9NjU6-M5T5mEpGSz4DQ,소향 휘트니 휴스턴 노래하다 특별 해외반응 모음 한글자막 SOHYANG sings WHITNEY HOUSTON Best Reactions [따끈따끈한] 소향 아이 해브 낫띵 외국인 리액션 ...,2021-01-26T08:00:07Z
1419,일본인인줄 알았던 사람이 한국인이면?!? 외국인들 반응 (온도차 실화냐ㅋㅋㅋㅋㅋㅋㅋㅋ),HAJR05OccmQ,JAY G_제이 G,UCuYCrgEjFihlUD_nNTL9YmQ,랜덤채팅 #해외반응 #리액션 구독 한번씩만 꼭 해주세욤ㅠㅠ 오늘도 좋은 하루되세요!! instagram: jay_g2e https://www.instagram.com/jay_g2e/ gmail: ...,2021-01-22T12:54:15Z
1420,"[해외반응] 전세계 슈퍼스타들도 깜짝놀란 압도적인 BTS의 인기를 보여주는 장면, BTS를 찾아온 슈퍼스타들 [코리아타임즈]",oBwQbUt6JSg,리액션TV,UCgXB5hrFku6rlh7Jl6ktPrw,빌보드 뮤직 어워드에서 BTS의 압도적인 인기를 보여주는 장면입니다. 전세계 슈퍼스타들이 모인 자리에서 BTS의 압도적인 인기를 확인해보세요. #한류 #해외반응 ...,2021-01-24T04:50:34Z
1421,진도에서 진돗개를 본 외국인의 반응,USlpdmdHXI8,이렘tv iremTV,UCGsTuzPhRPznIyGfjJb2POg,(ENGLISH/SPANISH/KOREAN/TURKISH SUBTITLES)   이번에 진도에 가게 되어 브이로그를 찍었습니다. 진도 하면 진돗개! 진돗개 너무 귀엽고 충실해 보여요♥ ...,2021-01-26T07:55:23Z
1422,&quot;이거 보고 입덕함!!!!&quot; BTS 방탄소년단 DOPE(쩔어) 해외반응 리액션 한글자막! 찐 리액션 모음!,wAHtfZD-vQ0,국뽕,UC5vddhhQ6KWhn-E5ULu8JZg,BTS 방탄소년단 DOPE 쩔어 해외반응 리액션 한글자막 BTS DOPE 리액션 자막 ✓ The YI FAMILY https://www.youtube.com/c/TheYIFAMILY/featured ✓ Superlative ...,2021-01-22T15:00:25Z
1423,[K-POP REACTION] RAIN(비) - &quot;나로 바꾸자 Switch to me (duet with JYP)&quot; MV | by SPICE,J2xz1I9jr34,SPICE,UC9rImz3GQ2jhh1Cu-MMu8jg,"RAINXJYP #KPOPREACTION #RAIN WILL YOU SWITCH TO US? Hello! We are a k-pop cover dance team SPICE from Moscow, Russia. We are so happy ...",2021-01-24T09:00:14Z
1424,너와 나? 에일리 유앤아이 Ailee U&amp;I 해외반응 한글자막 Reaction,qs0oOA3BaUQ,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,에일리 유앤아이 해외반응 한글자막 Ailee U&I Reaction 에일리 너와 나 해외반응 한글자막 AILEE U and I Reaction Mashup 안녕하세요! 마음에 드시면 구독 부탁 ...,2021-01-24T02:00:12Z
1425,영국아저씨의 극한직업 영화보기,pw20sc7CBBA,영국 Vlog,UCWHjeNsZqygFcEeJgUZfmpg,올해 첫 영화입니다 크리스마스와 새해가 겹쳐 많이 바쁘셔서 이번 영화는 조금 늦게 보여드렸습니다. 많은 분들이 추천해주신 극한직업이고 굉장히 재미있게 보셨 ...,2021-01-22T01:44:29Z
1426,랜덤채팅에서 외국인들 원하는 노래불러주기! [EP.1],j6ZGsXBz1XM,Skye Park 박새늘,UCs0jerNmilfSy8D6pAM4bFQ,랜덤채팅 #Omegle #singing Thanks for watching! Subscribe and turn the notification on for the future videos :) 앞으로의 영상에 알람을 받으시려면 구독과 알람 ...,2021-01-23T07:24:44Z
1427,(해외반응) 방탄 BTS 제이홉 치킨누들수프 리액션 힙한형들 반응ㅣREACTIONㅣ베키지ㅣ콜라보ㅣ힙합ㅣJ-HOPE 한국솔로 최초 스포티파이 팔로워 5백만 축하,GbJcwGAmFJI,한류모든세상이슈 KLINK,UCF_oNJpYUWE0cifPJPKespA,구독은 무료입니다 http://bit.ly/KLINK7 좋아요는 큰 힘이 됩니다 (해외반응) 방탄 BTS 제이홉 치킨누들수프 리액션 힙한형들 반응ㅣREACTIONㅣ베키지ㅣ콜라보ㅣ ...,2021-01-20T08:54:07Z
1428,[해외반응] 퀸와사비 신토  외국인 반응 리액션 KPOP REACT,RpDFID3Pm-c,유럽 속 한국KOREA IN EUROPE,UCpDgjPpKgp1S_Z-TLiCqoNQ,퀸와사비 #신토 Thanks for watching :) Coming up with more reactions! 참여 인스타그램 Follow us below! 아래 팔로우하세요 Instagram : @buenoplan FB ...,2021-01-22T09:00:10Z
1429,마마무 MAMAMOO Killing Voice (Dingo Music) 해외반응 한글자막 Reaction,YqPVFUAtfW0,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,마마무 Killing Voice (Dingo Music) 해외반응 한글자막 MAMAMOO Killing Voice Reaction Mamamoo Dinga Dinga AYA HIP Hwasa 딩가딩가 Starry Night ...,2021-01-21T08:00:06Z
1430,(해외반응)방탄 BTS 지민 LIE 리액션 몸으로 노래하는지민 큐티 섹시 러블리ㅣREACTIONㅣJIMINㅣ마이클잭슨ㅣ필터ㅣ세렌디피티 스포티파이 솔로곡 합산 4억 스밍 축하,7IgnPz4x2Iw,한류모든세상이슈 KLINK,UCF_oNJpYUWE0cifPJPKespA,구독은 무료입니다 http://bit.ly/KLINK7 좋아요는 큰 힘이 됩니다 (해외반응)방탄 BTS 지민 LIE 리액션 몸으로 노래하는지민 큐티 섹시 러블리 세렌디피티 ...,2021-01-23T00:00:01Z
1431,대만방송 출연 외국인들 “한국인이 되고 싶어요”,FBRAlHW7itk,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"작년 한 대만 TV에서 아시아 국가 순위 대결이라는 제목으로 프로그램을 제작했습니다. 여기에는 대만, 한국, 일본, 홍콩, 싱가폴, 말레이시아 등 아시아 각국 대표들이 ...",2021-01-22T05:31:02Z
1432,"소향님을 처음 듣고 반해버리는 외국인 반응 Sohyang First Time Reactions 해외반응 한글자막 리액션 OhHolyNight,YouRaiseMeUp,Bridge",DIwYiWg-DsY,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,"Sohyang First Time Reactions: Oh Holy Night, Bridge Over Troubled Water, You Raise Me Up 소향님을 처음 듣고 반해버리는 외국인 해외반응 한글자막 리액션 ...",2021-01-23T02:00:06Z
1433,"한국 레전드 연예인의 리즈 시절의 모습을 본 10대들의 반응 (이효리, 은지원, 민경훈, 김희철, 안정환)│우리들의이야기 [ENG CC]",WXZIDqHod1s,하이틴에이저 Hi-teenager,UCtCgJ6RAwOHQK15FitaLgoQ,"장나라, 은지원 레게노.... ▷ 출연진 김윤 (02) @glbyoon2k 유튜브 : 김윤 Yoon2K 김은영 (03) @eyoung0114 이소진 (05) @s_o_jin03 정용재 (03) ...",2021-01-25T10:28:02Z
1434,한국 고등학생의 방탄소년단 커버 댄스를 본 러시아 미녀의 반응은?? 가슴이 웅장해진다ㄷㄷ..,zdkqhioOAJ0,니후Nihoo,UCRkBBXlng9x1PBS4bZs9oZg,이게 한국 고등학생의 위엄이지... 방탄소년단 커버 댄스를 보고 깜짝 놀란 외국인들ㄷㄷ ▷ TikTok ID : nihoo_officail ▷ Instagram ...,2021-01-24T08:00:10Z
1435,[꾼맨 알렝꼬] 솥뚜껑에 통마늘 고추장돼지불고기를 처음 드시는 체코 시골 가족의 반응은?! 미모 게스트 출연 Spicy stir-fried pork family mukbang,6X6ncIbDOwI,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,S⇨Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ❤️   https://bit.ly/2ud6QY2​ ⇨MEMBERSHIP/멤버쉽 ...,2021-01-24T10:15:01Z
1436,(외국인댓글)한국 드라마 때문에  자신의 일상이 변했다는 외국인반응/ 가끔은 당황스럽다  #해외반응 #외국인댓글 #한류반응,SS8Qzil9qHI,헐이슈 TV,UCcyRTiuJ24CsOCRZdGvx-qw,안녕하세요! 오늘은 한국 드라마가 해외팬들의 일상생활에 어떤 영향을 끼치는지에 대해 살펴보겠습니다. 이 영상은 예전에 몇시간 가량 업로드 했다가 수정해야 하는 ...,2021-01-21T02:45:00Z
